name,Tier,level,total-exp,web-dev,soft-dev,game-dev,cyber-secu,elective,no-of-tests,avg
Tiphani,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Destanie,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Zacharie,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Windell,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Yasin,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Akeia,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Artesia,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Khalia,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Terelle,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Eleanore,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Boruch,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Dedric,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Teairra,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Donnamarie,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Evelio,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Dereka,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Chaney,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Tiffane,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Caleigh,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Kishia,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Trenae,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Kaprice,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Avril,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Fara,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Audree,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Dimitrius,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Asad,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Dalisa,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Arlisha,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Charls,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Darlyn,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Evander,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Britini,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Daphnie,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Charna,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Danitza,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Danella,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Anaiz,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Dalilah,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Davaughn,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Chay,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Viliami,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Breton,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Carlette,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Deliah,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Artavia,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Chandi,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Kristyne,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Bethel,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Franciso,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Delecia,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Kenetra,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Karia,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Celisse,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Albertina,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Christien,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Enrigue,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Chiquitta,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Crystalee,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Cyndy,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Donavin,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Cherina,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Dandra,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Cherell,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Elizabethann,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Nnamdi,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Arnita,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Sanders,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Melaina,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Mel,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Shraga,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Sian,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Socrates,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Merline,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Konstantina,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Rendell,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Tanica,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Mikkel,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Millissa,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Khaliah,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Kendrea,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Keary,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Tiffinie,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Timisha,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Tiphany,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Tonimarie,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Tosh,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Karessa,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Trapper,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Rayla,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Travion,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Kamau,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Tully,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Jun,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Tuyen,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Shilah,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Rhesa,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Sherria,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Selma,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Ronee,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Sabria,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Marvina,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Rosevelt,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Marialuisa,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Markeita,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Rozanne,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Saadia,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Makala,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Roneshia,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Romana,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Sayed,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Lovie,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Sherin,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Lord,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Lisett,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Shamra,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Rockford,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Lindsee,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Lequita,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Shanese,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Shantai,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Shaquitta,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Shawntavia,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Shawntelle,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Latisa,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Tyna,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Jujuan,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Ramell,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Charisa,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Florian,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Flannery,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Ngozi,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Olubunmi,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Calais,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Emmet,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Catherina,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Odette,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Odelia,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Cederic,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Edlyn,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Obadiah,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Chenise,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Babatunde,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Chistina,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Domingue,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Clarrisa,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Clem,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Dai,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Dannon,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Davi,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Desha,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Derrian,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Nyiesha,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Derika,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Demeka,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Branigan,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Gidget,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Juanantonio,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Jacquie,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Vina,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Joane,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Jinna,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Jennifier,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Witney,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Myrtle,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Nadira,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Zoltan,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Abimael,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Jamerson,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Agostino,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Alese,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Ikeem,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Nathania,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Amisha,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Ammy,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Hernando,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Antoniette,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Henna,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Heba,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Nan,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Astin,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Grayling,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Pepper,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Austyn,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Averi,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Sanaa,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Ravon,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Tashanda,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Melaney,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Yan,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Summar,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Ivon,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Valen,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Ulisses,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Jakeb,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Jamichael,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Tyriek,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Larell,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Tynan,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Jazzlyn,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Jemima,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Tyeasha,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Stevon,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Jennessa,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Jerson,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Stesha,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Joany,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Johnnetta,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Jury,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Lc,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Sofie,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Lenin,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Kammy,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Steward,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Karee,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Karilynn,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Hezekiah,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Heena,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Halima,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Amarilys,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Arial,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Donnielle,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Taralee,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Dorell,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Dovie,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Tameca,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Ellisha,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Laith,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Anahi,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Lakeena,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Estanislao,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Etan,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Fatina,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Gwynne,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Alita,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Alicyn,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Alegandro,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Felishia,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Ferris,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Lakishia,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Sydne,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Akeisha,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Georgeann,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Ginnie,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Gizelle,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Zacchaeus,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Karleigh,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Sinead,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Leor,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Naaman,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Marnee,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Raynell,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Rayne,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Rahiem,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Mayda,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Shalaina,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Mehdi,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Maci,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Mikhael,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Minette,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Mirtha,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Mithcell,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Mahalia,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Shaneria,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Nazia,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Nishant,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Nery,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Osmar,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Naveen,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Oziel,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Natlie,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Phung,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Misa,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Sarahanne,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Raizy,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Saprina,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Mariaguadalupe,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Maressa,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Leotis,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Laniece,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Shimeka,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Lerone,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Kaven,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Lindell,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Kearra,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Kensey,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Shequila,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Ladell,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Shalandra,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Lakeyia,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Shalamar,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Lanay,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Sheetal,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Luci,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Laqueena,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Saulo,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Lorren,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Sameul,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Samanthajo,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Samad,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Laytoya,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Leaann,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Leshaun,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Luc,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Levell,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Romaine,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Xochil,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Jin,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Koren,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Ilona,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Danah,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Darcell,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Davide,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Kerriann,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Kennon,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Destine,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Kennetha,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Deysi,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Kelcey,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Karine,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Kamran,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Easter,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
Eureka,f,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
